In,Out,SN,Time,TimeZone,_RoomId,__v,_id
1,0,FB8A8E16,2018-03-19T17:30:32.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0643cbfd9f7000e1410b8
0,1,FB8A8E16,2018-03-19T17:33:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06500bfd9f7000e1410b9
0,1,FB8A8E16,2018-03-19T17:39:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0665cbfd9f7000e1410ba
0,1,FB8A8E16,2018-03-19T17:39:36.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0665cbfd9f7000e1410bb
0,1,FB8A8E16,2018-03-19T17:40:59.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab066c5bfd9f7000e1410bc
1,0,FB8A8E16,2018-03-19T17:42:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0670ebfd9f7000e1410be
0,1,FB8A8E16,2018-03-19T17:42:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06717bfd9f7000e1410c0
1,0,FB8A8E16,2018-03-19T17:46:13.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab067eabfd9f7000e1410c1
1,0,FB8A8E16,2018-03-19T17:48:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0686ebfd9f7000e1410c2
0,1,FB8A8E16,2018-03-19T17:53:02.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06981bfd9f7000e1410c3
1,0,FB8A8E16,2018-03-19T17:54:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab069dfbfd9f7000e1410c4
0,1,FB8A8E16,2018-03-19T17:54:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab069eabfd9f7000e1410c5
1,0,FB8A8E16,2018-03-19T17:56:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06a56bfd9f7000e1410c6
1,0,FB8A8E16,2018-03-19T18:03:50.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06c0bbfd9f7000e1410c7
0,1,FB8A8E16,2018-03-19T18:07:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06ce0bfd9f7000e1410c8
1,0,FB8A8E16,2018-03-19T18:07:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06cfbbfd9f7000e1410c9
0,1,FB8A8E16,2018-03-19T18:09:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06d59bfd9f7000e1410ca
1,0,FB8A8E16,2018-03-19T18:10:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06d90bfd9f7000e1410cc
0,1,FB8A8E16,2018-03-19T18:12:02.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06dfbbfd9f7000e1410cd
0,1,FB8A8E16,2018-03-19T18:14:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06e98bfd9f7000e1410ce
1,0,FB8A8E16,2018-03-19T18:15:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06eaabfd9f7000e1410d0
1,0,FB8A8E16,2018-03-19T18:15:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06ebcbfd9f7000e1410d1
1,0,FB8A8E16,2018-03-19T18:15:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06ebdbfd9f7000e1410d2
1,0,FB8A8E16,2018-03-19T18:16:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06f05bfd9f7000e1410d3
0,1,FB8A8E16,2018-03-19T18:16:50.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06f16bfd9f7000e1410d4
0,1,FB8A8E16,2018-03-19T18:16:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06f1cbfd9f7000e1410d5
0,1,FB8A8E16,2018-03-19T18:18:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06f74bfd9f7000e1410d6
1,0,FB8A8E16,2018-03-19T18:19:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab06fb0bfd9f7000e1410d8
0,1,FB8A8E16,2018-03-19T18:21:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07031bfd9f7000e1410da
1,0,FB8A8E16,2018-03-19T18:21:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07036bfd9f7000e1410db
0,1,FB8A8E16,2018-03-19T18:21:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0703abfd9f7000e1410dc
0,1,FB8A8E16,2018-03-19T18:27:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab071a4bfd9f7000e1410dd
1,0,FB8A8E16,2018-03-19T18:28:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab071e1bfd9f7000e1410de
1,0,FB8A8E16,2018-03-19T18:29:55.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07228bfd9f7000e1410e1
0,1,FB8A8E16,2018-03-19T18:30:41.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07256bfd9f7000e1410e2
1,0,FB8A8E16,2018-03-19T18:30:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07258bfd9f7000e1410e3
0,1,FB8A8E16,2018-03-19T18:31:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0727dbfd9f7000e1410e4
0,1,FB8A8E16,2018-03-19T18:32:07.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab072acbfd9f7000e1410e5
0,1,FB8A8E16,2018-03-19T18:32:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab072bfbfd9f7000e1410e6
1,0,FB8A8E16,2018-03-19T18:34:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0733cbfd9f7000e1410e7
1,0,FB8A8E16,2018-03-19T18:35:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0736fbfd9f7000e1410e8
1,0,FB8A8E16,2018-03-19T18:39:15.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07457bfd9f7000e1410ea
0,1,FB8A8E16,2018-03-19T18:40:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab074bdbfd9f7000e1410eb
0,1,FB8A8E16,2018-03-19T18:41:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab074f0bfd9f7000e1410ed
0,1,FB8A8E16,2018-03-19T18:43:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0754dbfd9f7000e1410ee
1,0,FB8A8E16,2018-03-19T18:44:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07587bfd9f7000e1410ef
1,0,FB8A8E16,2018-03-19T18:44:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab075abbfd9f7000e1410f0
0,1,FB8A8E16,2018-03-19T18:44:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab075b0bfd9f7000e1410f2
1,0,FB8A8E16,2018-03-19T18:45:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab075d2bfd9f7000e1410f3
1,0,FB8A8E16,2018-03-19T18:46:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07623bfd9f7000e1410f5
1,0,FB8A8E16,2018-03-19T18:47:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0765fbfd9f7000e1410f6
1,0,FB8A8E16,2018-03-19T18:52:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07787bfd9f7000e1410f7
1,0,FB8A8E16,2018-03-19T19:03:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab079fbbfd9f7000e1410f8
0,1,FB8A8E16,2018-03-19T19:07:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07b0abfd9f7000e1410f9
1,0,FB8A8E16,2018-03-19T19:08:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07b24bfd9f7000e1410fa
1,0,FB8A8E16,2018-03-19T19:11:18.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07bd9bfd9f7000e1410fb
1,0,FB8A8E16,2018-03-19T19:11:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07bf3bfd9f7000e1410fc
0,1,FB8A8E16,2018-03-19T19:12:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07c3dbfd9f7000e1410fd
0,1,FB8A8E16,2018-03-19T19:14:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07cb3bfd9f7000e1410fe
0,1,FB8A8E16,2018-03-19T19:19:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07dcfbfd9f7000e1410ff
1,0,FB8A8E16,2018-03-19T19:20:11.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07deebfd9f7000e141100
0,1,FB8A8E16,2018-03-19T19:20:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07dfabfd9f7000e141101
0,1,FB8A8E16,2018-03-19T19:21:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07e4bbfd9f7000e141102
1,0,FB8A8E16,2018-03-19T19:23:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07e9bbfd9f7000e141103
0,1,FB8A8E16,2018-03-19T19:23:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07e9cbfd9f7000e141104
0,1,FB8A8E16,2018-03-19T19:24:06.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07ed9bfd9f7000e141105
1,0,FB8A8E16,2018-03-19T19:24:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab07efbbfd9f7000e141107
1,0,FB8A8E16,2018-03-19T19:32:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab080c4bfd9f7000e141108
0,1,FB8A8E16,2018-03-19T19:33:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab080f5bfd9f7000e141109
1,0,FB8A8E16,2018-03-19T19:33:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08112bfd9f7000e14110a
0,1,FB8A8E16,2018-03-19T19:33:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08124bfd9f7000e14110b
1,0,FB8A8E16,2018-03-19T19:34:16.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0813bbfd9f7000e14110c
0,1,FB8A8E16,2018-03-19T19:34:18.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0813dbfd9f7000e14110d
1,0,FB8A8E16,2018-03-19T19:34:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0814fbfd9f7000e14110f
1,0,FB8A8E16,2018-03-19T19:34:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08158bfd9f7000e141110
0,1,FB8A8E16,2018-03-19T19:36:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab081bbbfd9f7000e141111
0,1,FB8A8E16,2018-03-19T19:36:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab081cabfd9f7000e141112
0,1,FB8A8E16,2018-03-19T19:36:53.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab081dabfd9f7000e141113
1,0,FB8A8E16,2018-03-19T19:37:30.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab081ffbfd9f7000e141114
1,0,FB8A8E16,2018-03-19T19:37:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08201bfd9f7000e141116
0,1,FB8A8E16,2018-03-19T19:37:50.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08214bfd9f7000e141117
0,1,FB8A8E16,2018-03-19T19:40:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab082cbbfd9f7000e141118
1,0,FB8A8E16,2018-03-19T19:42:15.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0831bbfd9f7000e141119
0,1,FB8A8E16,2018-03-19T19:42:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08323bfd9f7000e14111a
0,1,FB8A8E16,2018-03-19T19:42:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08328bfd9f7000e14111b
0,1,FB8A8E16,2018-03-19T19:44:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab083b3bfd9f7000e14111f
1,0,FB8A8E16,2018-03-19T20:00:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0877fbfd9f7000e141120
1,0,FB8A8E16,2018-03-19T20:01:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08782bfd9f7000e141121
0,1,FB8A8E16,2018-03-19T20:24:16.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08cf3bfd9f7000e141122
1,0,FB8A8E16,2018-03-19T20:24:19.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08cf6bfd9f7000e141123
0,1,FB8A8E16,2018-03-19T20:24:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08d0abfd9f7000e141124
0,1,FB8A8E16,2018-03-19T20:24:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab08d0fbfd9f7000e141125
0,1,FB8A8E16,2018-03-19T20:43:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0917dbfd9f7000e141126
1,0,FB8A8E16,2018-03-19T20:43:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09187bfd9f7000e141127
1,0,FB8A8E16,2018-03-19T20:43:53.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0918dbfd9f7000e141128
0,1,FB8A8E16,2018-03-19T20:43:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09191bfd9f7000e141129
1,0,FB8A8E16,2018-03-19T20:44:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09195bfd9f7000e14112a
0,1,FB8A8E16,2018-03-19T21:00:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0956cbfd9f7000e14112c
1,0,FB8A8E16,2018-03-19T21:00:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09576bfd9f7000e14112d
1,0,FB8A8E16,2018-03-19T21:00:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0957bbfd9f7000e14112e
0,1,FB8A8E16,2018-03-19T21:00:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09580bfd9f7000e14112f
0,1,FB8A8E16,2018-03-19T21:00:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09581bfd9f7000e141130
1,0,FB8A8E16,2018-03-19T21:05:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09682bfd9f7000e141131
0,1,FB8A8E16,2018-03-19T21:06:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab096dabfd9f7000e141132
1,0,FB8A8E16,2018-03-19T21:06:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab096e3bfd9f7000e141133
1,0,FB8A8E16,2018-03-19T21:06:41.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab096e9bfd9f7000e141135
0,1,FB8A8E16,2018-03-19T21:07:11.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09700bfd9f7000e141136
1,0,FB8A8E16,2018-03-19T21:07:18.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09708bfd9f7000e141138
0,1,FB8A8E16,2018-03-19T21:08:11.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0973dbfd9f7000e14113a
1,0,FB8A8E16,2018-03-19T21:08:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0976bbfd9f7000e14113b
1,0,FB8A8E16,2018-03-19T21:10:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab097d0bfd9f7000e14113d
0,1,FB8A8E16,2018-03-19T21:11:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09821bfd9f7000e14113e
1,0,FB8A8E16,2018-03-19T21:12:19.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09836bfd9f7000e141141
1,0,FB8A8E16,2018-03-19T21:17:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09954bfd9f7000e141142
0,1,FB8A8E16,2018-03-19T21:18:09.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09995bfd9f7000e141143
0,1,FB8A8E16,2018-03-19T21:21:27.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09a5bbfd9f7000e141144
1,0,FB8A8E16,2018-03-19T21:21:52.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09a75bfd9f7000e141145
0,1,FB8A8E16,2018-03-19T21:22:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09a91bfd9f7000e141146
0,1,FB8A8E16,2018-03-19T21:24:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09b0cbfd9f7000e141147
0,1,FB8A8E16,2018-03-19T21:25:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09b6abfd9f7000e141148
1,0,FB8A8E16,2018-03-19T21:33:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09d27bfd9f7000e141149
0,1,FB8A8E16,2018-03-19T21:36:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09debbfd9f7000e14114a
0,1,FB8A8E16,2018-03-19T21:39:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09eb3bfd9f7000e14114b
1,0,FB8A8E16,2018-03-19T21:42:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09f43bfd9f7000e14114c
1,0,FB8A8E16,2018-03-19T21:42:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab09f48bfd9f7000e14114d
0,1,FB8A8E16,2018-03-19T21:46:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a02abfd9f7000e14114e
0,1,FB8A8E16,2018-03-19T21:49:19.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a0e3bfd9f7000e14114f
1,0,FB8A8E16,2018-03-19T21:50:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a121bfd9f7000e141150
0,1,FB8A8E16,2018-03-19T21:51:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a168bfd9f7000e141151
1,0,FB8A8E16,2018-03-19T21:53:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a1f7bfd9f7000e141152
0,1,FB8A8E16,2018-03-19T22:04:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a481bfd9f7000e141153
1,0,FB8A8E16,2018-03-19T22:06:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a4ddbfd9f7000e141154
1,0,FB8A8E16,2018-03-19T22:15:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a70cbfd9f7000e141155
1,0,FB8A8E16,2018-03-19T22:17:11.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a76bbfd9f7000e141156
0,1,FB8A8E16,2018-03-19T22:17:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a78fbfd9f7000e141157
0,1,FB8A8E16,2018-03-19T22:22:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a8c7bfd9f7000e141158
0,1,FB8A8E16,2018-03-19T22:24:15.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a913bfd9f7000e141159
1,0,FB8A8E16,2018-03-19T22:24:59.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0a940bfd9f7000e14115a
1,0,FB8A8E16,2018-03-19T22:40:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0ace5bfd9f7000e14115b
1,0,FB8A8E16,2018-03-19T22:54:52.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b040bfd9f7000e14115c
0,1,FB8A8E16,2018-03-19T22:55:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b06bbfd9f7000e14115d
0,1,FB8A8E16,2018-03-19T22:56:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b0bebfd9f7000e14115e
1,0,FB8A8E16,2018-03-19T22:57:12.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b0cbbfd9f7000e14115f
1,0,FB8A8E16,2018-03-19T22:58:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b120bfd9f7000e141160
0,1,FB8A8E16,2018-03-19T22:59:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b14bbfd9f7000e141161
1,0,FB8A8E16,2018-03-19T22:59:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b166bfd9f7000e141162
1,0,FB8A8E16,2018-03-19T23:04:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b280bfd9f7000e141163
0,1,FB8A8E16,2018-03-19T23:04:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b29abfd9f7000e141164
0,1,FB8A8E16,2018-03-19T23:05:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b2b7bfd9f7000e141165
0,1,FB8A8E16,2018-03-19T23:09:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b3b8bfd9f7000e141166
1,0,FB8A8E16,2018-03-19T23:16:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b55fbfd9f7000e141167
1,0,FB8A8E16,2018-03-19T23:17:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b57dbfd9f7000e141168
1,0,FB8A8E16,2018-03-19T23:17:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b598bfd9f7000e141169
0,1,FB8A8E16,2018-03-19T23:18:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b5d7bfd9f7000e14116a
0,1,FB8A8E16,2018-03-19T23:19:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b620bfd9f7000e14116b
1,0,FB8A8E16,2018-03-19T23:20:27.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b63ebfd9f7000e14116c
1,0,FB8A8E16,2018-03-19T23:24:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b738bfd9f7000e14116d
1,0,FB8A8E16,2018-03-19T23:25:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b753bfd9f7000e14116e
0,1,FB8A8E16,2018-03-19T23:26:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b7a8bfd9f7000e14116f
0,1,FB8A8E16,2018-03-19T23:29:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b84cbfd9f7000e141170
1,0,FB8A8E16,2018-03-19T23:29:32.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b860bfd9f7000e141171
1,0,FB8A8E16,2018-03-19T23:34:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0b9a5bfd9f7000e141172
0,1,FB8A8E16,2018-03-19T23:39:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0ba9bbfd9f7000e141173
1,0,FB8A8E16,2018-03-19T23:41:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bb29bfd9f7000e141175
0,1,FB8A8E16,2018-03-19T23:43:41.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bbb0bfd9f7000e141176
0,1,FB8A8E16,2018-03-19T23:43:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bbb3bfd9f7000e141177
0,1,FB8A8E16,2018-03-19T23:43:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bbb7bfd9f7000e141178
1,0,FB8A8E16,2018-03-19T23:44:30.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bbe1bfd9f7000e14117a
0,1,FB8A8E16,2018-03-19T23:44:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bbf0bfd9f7000e14117b
1,0,FB8A8E16,2018-03-19T23:45:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bc36bfd9f7000e14117e
1,0,FB8A8E16,2018-03-19T23:50:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bd51bfd9f7000e141180
1,0,FB8A8E16,2018-03-19T23:50:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bd51bfd9f7000e141181
0,1,FB8A8E16,2018-03-19T23:53:12.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bdeabfd9f7000e141183
0,1,FB8A8E16,2018-03-19T23:54:19.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0be2dbfd9f7000e141184
1,0,FB8A8E16,2018-03-19T23:54:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0be3abfd9f7000e141185
0,1,FB8A8E16,2018-03-19T23:57:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bed4bfd9f7000e141186
1,0,FB8A8E16,2018-03-19T23:58:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bf2ebfd9f7000e141187
0,1,FB8A8E16,2018-03-20T00:01:59.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0bffcbfd9f7000e141188
1,0,FB8A8E16,2018-03-20T00:08:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c194bfd9f7000e14118a
0,1,FB8A8E16,2018-03-20T00:09:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c1dabfd9f7000e14118b
1,0,FB8A8E16,2018-03-20T00:11:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c22fbfd9f7000e14118c
1,0,FB8A8E16,2018-03-20T00:12:08.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c25cbfd9f7000e14118d
0,1,FB8A8E16,2018-03-20T00:13:49.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c2c2bfd9f7000e14118e
1,0,FB8A8E16,2018-03-20T00:21:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c488bfd9f7000e14118f
1,0,FB8A8E16,2018-03-20T00:21:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c498bfd9f7000e141190
0,1,FB8A8E16,2018-03-20T00:22:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c4cfbfd9f7000e141191
0,1,FB8A8E16,2018-03-20T00:23:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c514bfd9f7000e141192
0,1,FB8A8E16,2018-03-20T00:24:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c550bfd9f7000e141193
1,0,FB8A8E16,2018-03-20T00:25:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c58abfd9f7000e141194
0,1,FB8A8E16,2018-03-20T00:36:19.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c806bfd9f7000e141195
1,0,FB8A8E16,2018-03-20T00:36:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c815bfd9f7000e141197
0,1,FB8A8E16,2018-03-20T00:36:50.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c826bfd9f7000e141198
0,1,FB8A8E16,2018-03-20T00:37:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5ab0c848bfd9f7000e141199
